gatherer,date,fruit,amount
Jason,2020-03-31,plums,0.01
Jason,2020-03-31,pears,0.07
Jason,2020-03-31,tomatoes,0.15
Peter,2020-03-31,apples,0.13
Peter,2020-03-31,oranges,0.05
Peter,2020-03-31,strawberries,0.01
Peter,2020-03-31,plums,0.01
Peter,2020-03-31,pears,0.07
Peter,2020-03-31,tomatoes,0.12
John,2020-04-01,apples,0.13
John,2020-04-01,oranges,0.16
John,2020-04-01,strawberries,0
John,2020-04-01,plums,0.01
John,2020-04-01,pears,0.1
John,2020-04-01,tomatoes,0.31
Nick,2020-04-01,apples,0.03
Nick,2020-04-01,oranges,0.26
Nick,2020-04-01,strawberries,0.01
Nick,2020-04-01,plums,0.01
Nick,2020-04-01,pears,0.03
Nick,2020-04-01,tomatoes,0.19
Rick,2020-04-01,apples,0.12
Rick,2020-04-01,oranges,0.2
Rick,2020-04-01,strawberries,0
Rick,2020-04-01,plums,0.01
Rick,2020-04-01,pears,0.06
Rick,2020-04-01,tomatoes,0.21
Dick,2020-04-01,apples,0.02
Dick,2020-04-01,oranges,0.2
Dick,2020-04-01,strawberries,0.02
Dick,2020-04-01,plums,0.01
Dick,2020-04-01,pears,0.08
Dick,2020-04-01,tomatoes,0.12
Jake,2020-04-01,apples,0.08
Jake,2020-04-01,oranges,0.05
Jake,2020-04-01,strawberries,0.01
Jake,2020-04-01,plums,0
Jake,2020-04-01,pears,0.1
Jake,2020-04-01,tomatoes,0.25
Paul,2020-04-01,apples,0.02
Paul,2020-04-01,oranges,0.29
Paul,2020-04-01,strawberries,0.01
Paul,2020-04-01,plums,0.02
Paul,2020-04-01,pears,0.09
Paul,2020-04-01,tomatoes,0.12
Jason,2020-04-01,apples,0.06
Jason,2020-04-01,oranges,0.05
Jason,2020-04-01,strawberries,0
Jason,2020-04-01,plums,0.01
Jason,2020-04-01,pears,0.1
Jason,2020-04-01,tomatoes,0.16
Peter,2020-04-01,apples,0.03
Peter,2020-04-01,oranges,0.2
Peter,2020-04-01,strawberries,0.01
Peter,2020-04-01,plums,0.01
Peter,2020-04-01,pears,0.07
Peter,2020-04-01,tomatoes,0.22
John,2020-04-02,apples,0.07
John,2020-04-02,oranges,0.24
John,2020-04-02,strawberries,0.02
John,2020-04-02,plums,0.01
John,2020-04-02,pears,0.08
John,2020-04-02,tomatoes,0.2
Nick,2020-04-02,apples,0
Nick,2020-04-02,oranges,0.43
Nick,2020-04-02,strawberries,0
Nick,2020-04-02,plums,0
Nick,2020-04-02,pears,0.11
Nick,2020-04-02,tomatoes,0.19
Rick,2020-04-02,apples,0.06
Rick,2020-04-02,oranges,0.13
Rick,2020-04-02,strawberries,0.01
Rick,2020-04-02,plums,0.01
Rick,2020-04-02,pears,0.13
Rick,2020-04-02,tomatoes,0.07
Dick,2020-04-02,apples,0.06
Dick,2020-04-02,oranges,0.28
Dick,2020-04-02,strawberries,0.02
Dick,2020-04-02,plums,0
Dick,2020-04-02,pears,0.06
Dick,2020-04-02,tomatoes,0.28
Jake,2020-04-02,apples,0.07
Jake,2020-04-02,oranges,0.15
Jake,2020-04-02,strawberries,0.01
Jake,2020-04-02,plums,0.01
Jake,2020-04-02,pears,0.12
Jake,2020-04-02,tomatoes,0.11
Paul,2020-04-02,apples,0.08
Paul,2020-04-02,oranges,0.17
Paul,2020-04-02,strawberries,0.01
Paul,2020-04-02,plums,0.01
Paul,2020-04-02,pears,0.09
Paul,2020-04-02,tomatoes,0.05
Jason,2020-04-02,apples,0.09
Jason,2020-04-02,oranges,0.33
Jason,2020-04-02,strawberries,0
Jason,2020-04-02,plums,0
Jason,2020-04-02,pears,0.04
Jason,2020-04-02,tomatoes,0.16
Peter,2020-04-02,apples,0.06
Peter,2020-04-02,oranges,0.15
Peter,2020-04-02,strawberries,0.01
Peter,2020-04-02,plums,0.01
Peter,2020-04-02,pears,0.11
Peter,2020-04-02,tomatoes,0.24
John,2020-04-03,apples,0.12
John,2020-04-03,oranges,0.24
John,2020-04-03,strawberries,0
John,2020-04-03,plums,0
John,2020-04-03,pears,0.07
John,2020-04-03,tomatoes,0.32
Nick,2020-04-03,apples,0.04
Nick,2020-04-03,oranges,0.29
Nick,2020-04-03,strawberries,0.02
Nick,2020-04-03,plums,0
Nick,2020-04-03,pears,0.11
Nick,2020-04-03,tomatoes,0.27
Rick,2020-04-03,apples,0.04
Rick,2020-04-03,oranges,0
Rick,2020-04-03,strawberries,0.02
Rick,2020-04-03,plums,0.01
Rick,2020-04-03,pears,0.1
Rick,2020-04-03,tomatoes,0.25
Dick,2020-04-03,apples,0.09
Dick,2020-04-03,oranges,0.28
Dick,2020-04-03,strawberries,0.01
Dick,2020-04-03,plums,0.01
Dick,2020-04-03,pears,0.11
Dick,2020-04-03,tomatoes,0.04
Jake,2020-04-03,apples,0.06
Jake,2020-04-03,oranges,0.04
Jake,2020-04-03,strawberries,0.01
Jake,2020-04-03,plums,0.01
Jake,2020-04-03,pears,0.1
Jake,2020-04-03,tomatoes,0.06
Paul,2020-04-03,apples,0.08
Paul,2020-04-03,oranges,0.22
Paul,2020-04-03,strawberries,0.01
Paul,2020-04-03,plums,0.01
Paul,2020-04-03,pears,0.14
Paul,2020-04-03,tomatoes,0.14
Jason,2020-04-03,apples,0.07
Jason,2020-04-03,oranges,0.2
Jason,2020-04-03,strawberries,0.01
Jason,2020-04-03,plums,0.01
Jason,2020-04-03,pears,0.06
Jason,2020-04-03,tomatoes,0.31
Peter,2020-04-03,apples,0.09
Peter,2020-04-03,oranges,0.1
Peter,2020-04-03,strawberries,0.02
Peter,2020-04-03,plums,0.02
Peter,2020-04-03,pears,0.11
Peter,2020-04-03,tomatoes,0.08
John,2020-04-04,apples,0.05
John,2020-04-04,oranges,0.1
John,2020-04-04,strawberries,0.01
John,2020-04-04,plums,0.01
John,2020-04-04,pears,0.13
John,2020-04-04,tomatoes,0.04
Nick,2020-04-04,apples,0.03
Nick,2020-04-04,oranges,0.23
Nick,2020-04-04,strawberries,0.01
Nick,2020-04-04,plums,0.01
Nick,2020-04-04,pears,0.07
Nick,2020-04-04,tomatoes,0.13
Rick,2020-04-04,apples,0.07
Rick,2020-04-04,oranges,0.3
Rick,2020-04-04,strawberries,0
Rick,2020-04-04,plums,0.01
Rick,2020-04-04,pears,0.05
Rick,2020-04-04,tomatoes,0
Dick,2020-04-04,apples,0.07
Dick,2020-04-04,oranges,0.14
Dick,2020-04-04,strawberries,0.03
Dick,2020-04-04,plums,0.02
Dick,2020-04-04,pears,0.09
Dick,2020-04-04,tomatoes,0.06
Jake,2020-04-04,apples,0.07
Jake,2020-04-04,oranges,0.18
Jake,2020-04-04,strawberries,0.01
Jake,2020-04-04,plums,0.01
Jake,2020-04-04,pears,0.05
Jake,2020-04-04,tomatoes,0.12
Paul,2020-04-04,apples,0.05
Paul,2020-04-04,oranges,0.27
Paul,2020-04-04,strawberries,0.02
Paul,2020-04-04,plums,0.01
Paul,2020-04-04,pears,0.01
Paul,2020-04-04,tomatoes,0.07
Jason,2020-04-04,apples,0.06
Jason,2020-04-04,oranges,0.16
Jason,2020-04-04,strawberries,0.01
Jason,2020-04-04,plums,0.01
Jason,2020-04-04,pears,0.09
Jason,2020-04-04,tomatoes,0.02
Peter,2020-04-04,apples,0.12
Peter,2020-04-04,oranges,0.16
Peter,2020-04-04,strawberries,0.02
Peter,2020-04-04,plums,0.01
Peter,2020-04-04,pears,0.13
Peter,2020-04-04,tomatoes,0.35
John,2020-04-05,apples,0.01
John,2020-04-05,oranges,0.16
John,2020-04-05,strawberries,0
John,2020-04-05,plums,0.01
John,2020-04-05,pears,0.07
John,2020-04-05,tomatoes,0.02
Nick,2020-04-05,apples,0.04
Nick,2020-04-05,oranges,0.29
Nick,2020-04-05,strawberries,0.02
Nick,2020-04-05,plums,0.01
Nick,2020-04-05,pears,0.05
Nick,2020-04-05,tomatoes,0.28
Rick,2020-04-05,apples,0.05
Rick,2020-04-05,oranges,0.12
Rick,2020-04-05,strawberries,0.01
Rick,2020-04-05,plums,0.01
Rick,2020-04-05,pears,0.02
Rick,2020-04-05,tomatoes,0.1
Dick,2020-04-05,apples,0.1
Dick,2020-04-05,oranges,0.32
Dick,2020-04-05,strawberries,0.01
Dick,2020-04-05,plums,0.01
Dick,2020-04-05,pears,0.13
Dick,2020-04-05,tomatoes,0.13
Jake,2020-04-05,apples,0.07
Jake,2020-04-05,oranges,0.14
Jake,2020-04-05,strawberries,0
Jake,2020-04-05,plums,0.01
Jake,2020-04-05,pears,0.1
Jake,2020-04-05,tomatoes,0.33
Paul,2020-04-05,apples,0.07
Paul,2020-04-05,oranges,0.3
Paul,2020-04-05,strawberries,0.01
Paul,2020-04-05,plums,0.01
Paul,2020-04-05,pears,0.11
Paul,2020-04-05,tomatoes,0.16
Jason,2020-04-05,apples,0.09
Jason,2020-04-05,oranges,0.24
Jason,2020-04-05,strawberries,0.01
Jason,2020-04-05,plums,0.01
Jason,2020-04-05,pears,0.08
Jason,2020-04-05,tomatoes,0.15
Peter,2020-04-05,apples,0.03
Peter,2020-04-05,oranges,0.21
Peter,2020-04-05,strawberries,0.02
Peter,2020-04-05,plums,0.01
Peter,2020-04-05,pears,0.07
Peter,2020-04-05,tomatoes,0.18
John,2020-04-06,apples,0.06
John,2020-04-06,oranges,0.2
John,2020-04-06,strawberries,0.01
John,2020-04-06,plums,0.01
John,2020-04-06,pears,0.13
John,2020-04-06,tomatoes,0.12
Nick,2020-04-06,apples,0.04
Nick,2020-04-06,oranges,0.23
Nick,2020-04-06,strawberries,0.02
Nick,2020-04-06,plums,0.01
Nick,2020-04-06,pears,0
Nick,2020-04-06,tomatoes,0.13
Rick,2020-04-06,apples,0.03
Rick,2020-04-06,oranges,0.27
Rick,2020-04-06,strawberries,0.02
Rick,2020-04-06,plums,0.01
Rick,2020-04-06,pears,0.09
Rick,2020-04-06,tomatoes,0.04
Dick,2020-04-06,apples,0.04
Dick,2020-04-06,oranges,0.17
Dick,2020-04-06,strawberries,0.01
Dick,2020-04-06,plums,0.01
Dick,2020-04-06,pears,0.06
Dick,2020-04-06,tomatoes,0.16
Jake,2020-04-06,apples,0.09
Jake,2020-04-06,oranges,0.22
Jake,2020-04-06,strawberries,0
Jake,2020-04-06,plums,0.02
Jake,2020-04-06,pears,0.13
Jake,2020-04-06,tomatoes,0.28
Paul,2020-04-06,apples,0.09
Paul,2020-04-06,oranges,0.13
Paul,2020-04-06,strawberries,0.01
Paul,2020-04-06,plums,0
Paul,2020-04-06,pears,0.04
Paul,2020-04-06,tomatoes,0.16
Jason,2020-04-06,apples,0.15
Jason,2020-04-06,oranges,0.16
Jason,2020-04-06,strawberries,0.02
Jason,2020-04-06,plums,0.01
Jason,2020-04-06,pears,0.08
Jason,2020-04-06,tomatoes,0.16
Peter,2020-04-06,apples,0.07
Peter,2020-04-06,oranges,0.18
Peter,2020-04-06,strawberries,0.01
Peter,2020-04-06,plums,0.01
Peter,2020-04-06,pears,0.03
Peter,2020-04-06,tomatoes,0.22
John,2020-04-07,apples,0.09
John,2020-04-07,oranges,0.34
John,2020-04-07,strawberries,0.02
John,2020-04-07,plums,0.02
John,2020-04-07,pears,0.19
John,2020-04-07,tomatoes,0.18
Nick,2020-04-07,apples,0.15
Nick,2020-04-07,oranges,0.25
Nick,2020-04-07,strawberries,0.03
Nick,2020-04-07,plums,0.01
Nick,2020-04-07,pears,0.11
Nick,2020-04-07,tomatoes,0.04
Rick,2020-04-07,apples,0.07
Rick,2020-04-07,oranges,0.44
Rick,2020-04-07,strawberries,0
Rick,2020-04-07,plums,0.01
Rick,2020-04-07,pears,0.05
Rick,2020-04-07,tomatoes,0.06
Dick,2020-04-07,apples,0.05
Dick,2020-04-07,oranges,0.44
Dick,2020-04-07,strawberries,0.02
Dick,2020-04-07,plums,0.01
Dick,2020-04-07,pears,0.07
Dick,2020-04-07,tomatoes,0.06
Jake,2020-04-07,apples,0.06
Jake,2020-04-07,oranges,0.13
Jake,2020-04-07,strawberries,0.01
Jake,2020-04-07,plums,0.02
Jake,2020-04-07,pears,0.11
Jake,2020-04-07,tomatoes,0.21
Paul,2020-04-07,apples,0.02
Paul,2020-04-07,oranges,0.13
Paul,2020-04-07,strawberries,0.01
Paul,2020-04-07,plums,0.01
Paul,2020-04-07,pears,0.04
Paul,2020-04-07,tomatoes,0.2
Jason,2020-04-07,apples,0.08
Jason,2020-04-07,oranges,0.18
Jason,2020-04-07,strawberries,0.02
Jason,2020-04-07,plums,0.01
Jason,2020-04-07,pears,0.07
Jason,2020-04-07,tomatoes,0.15
Peter,2020-04-07,apples,0.05
Peter,2020-04-07,oranges,0.23
Peter,2020-04-07,strawberries,0.01
Peter,2020-04-07,plums,0.01
Peter,2020-04-07,pears,0.08
Peter,2020-04-07,tomatoes,0.05
John,2020-04-08,apples,0.07
John,2020-04-08,oranges,0.18
John,2020-04-08,strawberries,0.01
John,2020-04-08,plums,0.02
John,2020-04-08,pears,0.12
John,2020-04-08,tomatoes,0.19
Nick,2020-04-08,apples,0.12
Nick,2020-04-08,oranges,0.26
Nick,2020-04-08,strawberries,0.01
Nick,2020-04-08,plums,0.01
Nick,2020-04-08,pears,0.12
Nick,2020-04-08,tomatoes,0.36
Rick,2020-04-08,apples,0.05
Rick,2020-04-08,oranges,0.11
Rick,2020-04-08,strawberries,0
Rick,2020-04-08,plums,0.02
Rick,2020-04-08,pears,0.1
Rick,2020-04-08,tomatoes,0.21
Dick,2020-04-08,apples,0.11
Dick,2020-04-08,oranges,0.11
Dick,2020-04-08,strawberries,0.02
Dick,2020-04-08,plums,0.01
Dick,2020-04-08,pears,0.11
Dick,2020-04-08,tomatoes,0.18
Jake,2020-04-08,apples,0.09
Jake,2020-04-08,oranges,0.37
Jake,2020-04-08,strawberries,0
Jake,2020-04-08,plums,0.01
Jake,2020-04-08,pears,0.13
Jake,2020-04-08,tomatoes,0.23
Paul,2020-04-08,apples,0.05
Paul,2020-04-08,oranges,0.27
Paul,2020-04-08,strawberries,0.01
Paul,2020-04-08,plums,0.01
Paul,2020-04-08,pears,0.1
Paul,2020-04-08,tomatoes,0.02
Jason,2020-04-08,apples,0.06
Jason,2020-04-08,oranges,0.31
Jason,2020-04-08,strawberries,0
Jason,2020-04-08,plums,0.01
Jason,2020-04-08,pears,0.04
Jason,2020-04-08,tomatoes,0.12
Peter,2020-04-08,apples,0.13
Peter,2020-04-08,oranges,0.26
Peter,2020-04-08,strawberries,0.01
Peter,2020-04-08,plums,0.01
Peter,2020-04-08,pears,0.14
Peter,2020-04-08,tomatoes,0.03
John,2020-04-09,apples,0.08
John,2020-04-09,oranges,0.24
John,2020-04-09,strawberries,0.01
John,2020-04-09,plums,0.01
John,2020-04-09,pears,0.11
John,2020-04-09,tomatoes,0.18
Nick,2020-04-09,apples,0.05
Nick,2020-04-09,oranges,0.14
Nick,2020-04-09,strawberries,0.01
Nick,2020-04-09,plums,0.01
Nick,2020-04-09,pears,0.09
Nick,2020-04-09,tomatoes,0.12
Rick,2020-04-09,apples,0.06
Rick,2020-04-09,oranges,0.15
Rick,2020-04-09,strawberries,0.01
Rick,2020-04-09,plums,0.02
Rick,2020-04-09,pears,0.16
Rick,2020-04-09,tomatoes,0.22
Dick,2020-04-09,apples,0.05
Dick,2020-04-09,oranges,0.08
Dick,2020-04-09,strawberries,0.01
Dick,2020-04-09,plums,0.02
Dick,2020-04-09,pears,0.14
Dick,2020-04-09,tomatoes,0.25
Jake,2020-04-09,apples,0.13
Jake,2020-04-09,oranges,0.26
Jake,2020-04-09,strawberries,0.01
Jake,2020-04-09,plums,0.01
Jake,2020-04-09,pears,0.09
Jake,2020-04-09,tomatoes,0.1
Paul,2020-04-09,apples,0.06
Paul,2020-04-09,oranges,0.22
Paul,2020-04-09,strawberries,0.02
Paul,2020-04-09,plums,0.01
Paul,2020-04-09,pears,0.06
Paul,2020-04-09,tomatoes,0.03
Jason,2020-04-09,apples,0.13
Jason,2020-04-09,oranges,0.23
Jason,2020-04-09,strawberries,0.02
Jason,2020-04-09,plums,0.01
Jason,2020-04-09,pears,0.14
Jason,2020-04-09,tomatoes,0.38
Peter,2020-04-09,apples,0.06
Peter,2020-04-09,oranges,0.27
Peter,2020-04-09,strawberries,0.01
Peter,2020-04-09,plums,0.01
Peter,2020-04-09,pears,0.09
Peter,2020-04-09,tomatoes,0.09
John,2020-04-10,apples,0.03
John,2020-04-10,oranges,0.14
John,2020-04-10,strawberries,0.01
John,2020-04-10,plums,0.01
John,2020-04-10,pears,0.13
John,2020-04-10,tomatoes,0.14
Nick,2020-04-10,apples,0.03
Nick,2020-04-10,oranges,0.22
Nick,2020-04-10,strawberries,0
Nick,2020-04-10,plums,0.02
Nick,2020-04-10,pears,0.11
Nick,2020-04-10,tomatoes,0.18
Rick,2020-04-10,apples,0.01
Rick,2020-04-10,oranges,0.33
Rick,2020-04-10,strawberries,0.01
Rick,2020-04-10,plums,0.01
Rick,2020-04-10,pears,0.1
Rick,2020-04-10,tomatoes,0.12
Dick,2020-04-10,apples,0.09
Dick,2020-04-10,oranges,0.06
Dick,2020-04-10,strawberries,0.02
Dick,2020-04-10,plums,0.01
Dick,2020-04-10,pears,0.05
Dick,2020-04-10,tomatoes,0.11
Jake,2020-04-10,apples,0.07
Jake,2020-04-10,oranges,0.21
Jake,2020-04-10,strawberries,0
Jake,2020-04-10,plums,0.01
Jake,2020-04-10,pears,0.03
Jake,2020-04-10,tomatoes,0.15
Paul,2020-04-10,apples,0.02
Paul,2020-04-10,oranges,0.25
Paul,2020-04-10,strawberries,0.01
Paul,2020-04-10,plums,0.02
Paul,2020-04-10,pears,0.04
Paul,2020-04-10,tomatoes,0.12
Jason,2020-04-10,apples,0.06
Jason,2020-04-10,oranges,0.31
Jason,2020-04-10,strawberries,0.02
Jason,2020-04-10,plums,0.01
Jason,2020-04-10,pears,0.07
Jason,2020-04-10,tomatoes,0.12
Peter,2020-04-10,apples,0.1
Peter,2020-04-10,oranges,0.22
Peter,2020-04-10,strawberries,0
Peter,2020-04-10,plums,0.01
Peter,2020-04-10,pears,0.11
Peter,2020-04-10,tomatoes,0.1
John,2020-04-11,apples,0.06
John,2020-04-11,oranges,0.13
John,2020-04-11,strawberries,0.02
John,2020-04-11,plums,0.02
John,2020-04-11,pears,0.09
John,2020-04-11,tomatoes,0.28
Nick,2020-04-11,apples,0.02
Nick,2020-04-11,oranges,0.23
Nick,2020-04-11,strawberries,0.02
Nick,2020-04-11,plums,0.01
Nick,2020-04-11,pears,0.04
Nick,2020-04-11,tomatoes,0.21
Rick,2020-04-11,apples,0.05
Rick,2020-04-11,oranges,0.14
Rick,2020-04-11,strawberries,0.02
Rick,2020-04-11,plums,0.01
Rick,2020-04-11,pears,0.03
Rick,2020-04-11,tomatoes,0.17
Dick,2020-04-11,apples,0.16
Dick,2020-04-11,oranges,0.31
Dick,2020-04-11,strawberries,0
Dick,2020-04-11,plums,0.01
Dick,2020-04-11,pears,0.07
Dick,2020-04-11,tomatoes,0.03
Jake,2020-04-11,apples,0.03
Jake,2020-04-11,oranges,0.24
Jake,2020-04-11,strawberries,0.01
Jake,2020-04-11,plums,0.01
Jake,2020-04-11,pears,0.08
Jake,2020-04-11,tomatoes,0.19
Paul,2020-04-11,apples,0.07
Paul,2020-04-11,oranges,0.3
Paul,2020-04-11,strawberries,0.02
Paul,2020-04-11,plums,0.01
Paul,2020-04-11,pears,0.05
Paul,2020-04-11,tomatoes,0.23
Jason,2020-04-11,apples,0.06
Jason,2020-04-11,oranges,0.23
Jason,2020-04-11,strawberries,0.01
Jason,2020-04-11,plums,0.01
Jason,2020-04-11,pears,0.06
Jason,2020-04-11,tomatoes,0.09
Peter,2020-04-11,apples,0.1
Peter,2020-04-11,oranges,0.35
Peter,2020-04-11,strawberries,0.01
Peter,2020-04-11,plums,0.01
Peter,2020-04-11,pears,0.11
Peter,2020-04-11,tomatoes,0.25
John,2020-04-12,apples,0.04
John,2020-04-12,oranges,0.19
John,2020-04-12,strawberries,0.01
John,2020-04-12,plums,0.01
John,2020-04-12,pears,0.05
John,2020-04-12,tomatoes,0.02
Nick,2020-04-12,apples,0.09
Nick,2020-04-12,oranges,0.33
Nick,2020-04-12,strawberries,0
Nick,2020-04-12,plums,0.01
Nick,2020-04-12,pears,0.13
Nick,2020-04-12,tomatoes,0.07
Rick,2020-04-12,apples,0.08
Rick,2020-04-12,oranges,0.21
Rick,2020-04-12,strawberries,0
Rick,2020-04-12,plums,0.01
Rick,2020-04-12,pears,0.03
Rick,2020-04-12,tomatoes,0.23
Dick,2020-04-12,apples,0.1
Dick,2020-04-12,oranges,0.17
Dick,2020-04-12,strawberries,0.01
Dick,2020-04-12,plums,0.01
Dick,2020-04-12,pears,0.11
Dick,2020-04-12,tomatoes,0.26
Jake,2020-04-12,apples,0.07
Jake,2020-04-12,oranges,0.3
Jake,2020-04-12,strawberries,0.02
Jake,2020-04-12,plums,0.01
Jake,2020-04-12,pears,0.13
Jake,2020-04-12,tomatoes,0.09
Paul,2020-04-12,apples,0.09
Paul,2020-04-12,oranges,0.2
Paul,2020-04-12,strawberries,0.01
Paul,2020-04-12,plums,0.01
Paul,2020-04-12,pears,0.13
Paul,2020-04-12,tomatoes,0.22
Jason,2020-04-12,apples,0.02
Jason,2020-04-12,oranges,0.29
Jason,2020-04-12,strawberries,0.01
Jason,2020-04-12,plums,0.02
Jason,2020-04-12,pears,0.08
Jason,2020-04-12,tomatoes,0.01
Peter,2020-04-12,apples,0.08
Peter,2020-04-12,oranges,0.23
Peter,2020-04-12,strawberries,0.01
Peter,2020-04-12,plums,0.01
Peter,2020-04-12,pears,0.04
Peter,2020-04-12,tomatoes,0.05
John,2020-04-13,apples,0.13
John,2020-04-13,oranges,0.31
John,2020-04-13,strawberries,0.02
John,2020-04-13,plums,0.01
John,2020-04-13,pears,0.13
John,2020-04-13,tomatoes,0.02
Nick,2020-04-13,apples,0.05
Nick,2020-04-13,oranges,0.13
Nick,2020-04-13,strawberries,0.02
Nick,2020-04-13,plums,0.02
Nick,2020-04-13,pears,0.05
Nick,2020-04-13,tomatoes,0.32
Rick,2020-04-13,apples,0.04
Rick,2020-04-13,oranges,0.32
Rick,2020-04-13,strawberries,0
Rick,2020-04-13,plums,0.01
Rick,2020-04-13,pears,0.04
Rick,2020-04-13,tomatoes,0.12
Dick,2020-04-13,apples,0.11
Dick,2020-04-13,oranges,0.34
Dick,2020-04-13,strawberries,0
Dick,2020-04-13,plums,0.01
Dick,2020-04-13,pears,0.09
Dick,2020-04-13,tomatoes,0.18
Jake,2020-04-13,apples,0.08
Jake,2020-04-13,oranges,0.19
Jake,2020-04-13,strawberries,0
Jake,2020-04-13,plums,0.02
Jake,2020-04-13,pears,0.09
Jake,2020-04-13,tomatoes,0.22
Paul,2020-04-13,apples,0.17
Paul,2020-04-13,oranges,0.22
Paul,2020-04-13,strawberries,0
Paul,2020-04-13,plums,0.01
Paul,2020-04-13,pears,0.09
Paul,2020-04-13,tomatoes,0.25
Jason,2020-04-13,apples,0.04
Jason,2020-04-13,oranges,0.29
Jason,2020-04-13,strawberries,0.01
Jason,2020-04-13,plums,0.01
Jason,2020-04-13,pears,0.12
Jason,2020-04-13,tomatoes,0.31
Peter,2020-04-13,apples,0.09
Peter,2020-04-13,oranges,0.26
Peter,2020-04-13,strawberries,0.01
Peter,2020-04-13,plums,0.01
Peter,2020-04-13,pears,0.14
Peter,2020-04-13,tomatoes,0.15
John,2020-04-14,apples,0.14
John,2020-04-14,oranges,0.09
John,2020-04-14,strawberries,0.01
John,2020-04-14,plums,0.02
John,2020-04-14,pears,0.14
John,2020-04-14,tomatoes,0.08
Nick,2020-04-14,apples,0.07
Nick,2020-04-14,oranges,0.2
Nick,2020-04-14,strawberries,0.01
Nick,2020-04-14,plums,0
Nick,2020-04-14,pears,0.08
Nick,2020-04-14,tomatoes,0.21
Rick,2020-04-14,apples,0.05
Rick,2020-04-14,oranges,0.18
Rick,2020-04-14,strawberries,0.01
Rick,2020-04-14,plums,0.02
Rick,2020-04-14,pears,0.01
Rick,2020-04-14,tomatoes,0.2
Dick,2020-04-14,apples,0.08
Dick,2020-04-14,oranges,0.19
Dick,2020-04-14,strawberries,0.02
Dick,2020-04-14,plums,0.01
Dick,2020-04-14,pears,0.1
Dick,2020-04-14,tomatoes,0.07
Jake,2020-04-14,apples,0.11
Jake,2020-04-14,oranges,0.15
Jake,2020-04-14,strawberries,0.01
Jake,2020-04-14,plums,0.01
Jake,2020-04-14,pears,0.12
Jake,2020-04-14,tomatoes,0.02
Paul,2020-04-14,apples,0.13
Paul,2020-04-14,oranges,0.35
Paul,2020-04-14,strawberries,0.01
Paul,2020-04-14,plums,0.01
Paul,2020-04-14,pears,0.14
Paul,2020-04-14,tomatoes,0.16
Jason,2020-04-14,apples,0.05
Jason,2020-04-14,oranges,0.07
Jason,2020-04-14,strawberries,0.01
Jason,2020-04-14,plums,0.02
Jason,2020-04-14,pears,0.06
Jason,2020-04-14,tomatoes,0.02
Peter,2020-04-14,apples,0.01
Peter,2020-04-14,oranges,0.23
Peter,2020-04-14,strawberries,0.01
Peter,2020-04-14,plums,0.02
Peter,2020-04-14,pears,0.09
Peter,2020-04-14,tomatoes,0.28
John,2020-04-15,apples,0.08
John,2020-04-15,oranges,0.19
John,2020-04-15,strawberries,0.01
John,2020-04-15,plums,0.01
John,2020-04-15,pears,0.16
John,2020-04-15,tomatoes,0.03
Nick,2020-04-15,apples,0.01
Nick,2020-04-15,oranges,0.02
Nick,2020-04-15,strawberries,0
Nick,2020-04-15,plums,0.01
Nick,2020-04-15,pears,0.08
Nick,2020-04-15,tomatoes,0.18
Rick,2020-04-15,apples,0.06
Rick,2020-04-15,oranges,0.29
Rick,2020-04-15,strawberries,0.02
Rick,2020-04-15,plums,0.01
Rick,2020-04-15,pears,0.15
Rick,2020-04-15,tomatoes,0.2
Dick,2020-04-15,apples,0.14
Dick,2020-04-15,oranges,0.1
Dick,2020-04-15,strawberries,0.01
Dick,2020-04-15,plums,0.01
Dick,2020-04-15,pears,0.13
Dick,2020-04-15,tomatoes,0.13
Jake,2020-04-15,apples,0.11
Jake,2020-04-15,oranges,0.23
Jake,2020-04-15,strawberries,0.02
Jake,2020-04-15,plums,0.02
Jake,2020-04-15,pears,0.05
Jake,2020-04-15,tomatoes,0.1
Paul,2020-04-15,apples,0.04
Paul,2020-04-15,oranges,0.19
Paul,2020-04-15,strawberries,0.01
Paul,2020-04-15,plums,0.01
Paul,2020-04-15,pears,0.13
Paul,2020-04-15,tomatoes,0.31
Jason,2020-04-15,apples,0.08
Jason,2020-04-15,oranges,0.27
Jason,2020-04-15,strawberries,0.02
Jason,2020-04-15,plums,0.01
Jason,2020-04-15,pears,0.16
Jason,2020-04-15,tomatoes,0.2
Peter,2020-04-15,apples,0.05
Peter,2020-04-15,oranges,0.26
Peter,2020-04-15,strawberries,0.02
Peter,2020-04-15,plums,0.01
Peter,2020-04-15,pears,0.11
Peter,2020-04-15,tomatoes,0.15
John,2020-04-16,apples,0.13
John,2020-04-16,oranges,0.13
John,2020-04-16,strawberries,0.02
John,2020-04-16,plums,0.01
John,2020-04-16,pears,0.12
John,2020-04-16,tomatoes,0.09
Nick,2020-04-16,apples,0.03
Nick,2020-04-16,oranges,0.14
Nick,2020-04-16,strawberries,0.01
Nick,2020-04-16,plums,0.01
Nick,2020-04-16,pears,0.08
Nick,2020-04-16,tomatoes,0.33
Rick,2020-04-16,apples,0.1
Rick,2020-04-16,oranges,0.23
Rick,2020-04-16,strawberries,0.01
Rick,2020-04-16,plums,0.02
Rick,2020-04-16,pears,0.12
Rick,2020-04-16,tomatoes,0.18
Dick,2020-04-16,apples,0.05
Dick,2020-04-16,oranges,0.24
Dick,2020-04-16,strawberries,0
